horizon,policy,granularity,period,n_train,n_test,mae,rmse,r2
1,retrain_3m,month,2020-11,2070,30,0.45788634510840304,0.5812777173297566,0.4118532295418478
1,retrain_3m,month,2020-12,2070,31,0.42338629887728757,0.5279187023223276,0.6138790609430189
1,retrain_3m,month,2021-01,2162,31,0.5771676032962516,0.754046521302663,0.587439750994088
1,retrain_3m,month,2021-02,2162,28,0.5066597446760438,0.6362094745300627,0.5490560082168141
1,retrain_3m,month,2021-03,2162,31,0.37816704921214084,0.4418921200991075,0.6265905826018578
1,retrain_3m,month,2021-04,2252,30,0.6341558412724112,0.7656318812069257,0.17235667707014024
1,retrain_3m,month,2021-05,2252,31,0.7495248055461249,0.9256980646850602,0.6522746226775322
1,retrain_3m,month,2021-06,2252,30,0.6854577172691253,0.8249856145613732,0.3831159988218197
1,retrain_3m,month,2021-07,2343,31,0.8272216767711437,0.9852762727128562,0.21734481320016086
1,retrain_3m,month,2021-08,2343,31,0.5744807202473579,0.7222176807013454,0.4253627862395476
1,retrain_3m,month,2021-09,2343,30,0.42173460168278326,0.5393129764477438,0.13859410343074052
1,retrain_3m,month,2021-10,2435,31,0.7523200199503565,0.915642084214597,-0.24930659578837977
1,retrain_3m,month,2021-11,2435,30,0.6941130434533197,0.8314064539705003,0.2865758161793769
1,retrain_3m,month,2021-12,2435,31,0.576687977927017,0.7140681629694138,0.38303303737853567
1,retrain_3m,month,2022-01,2527,31,0.3392774099398508,0.4345618778091541,0.35167509057994206
1,retrain_3m,month,2022-02,2527,28,0.41593925784312014,0.5372839095364635,0.3615965260041154
1,retrain_3m,month,2022-03,2527,31,0.625033855372664,0.7792771933405706,0.011200780680468037
1,retrain_3m,month,2022-04,2617,30,0.6610877361821133,0.9561052550169868,0.3880548534676238
1,retrain_3m,month,2022-05,2617,31,0.798562316666143,0.9768534148451375,0.2992517935223462
1,retrain_3m,month,2022-06,2617,30,0.807315324698404,0.9491088557369359,0.32029338841472843
1,retrain_3m,month,2022-07,2708,31,0.7041057753029529,0.8234088533750317,0.37649755371909543
1,retrain_3m,month,2022-08,2708,31,0.647702493379379,0.806731588375848,0.17725533779925118
1,retrain_3m,month,2022-09,2708,30,0.6069767361557328,0.7436087439229241,0.28245780086111427
1,retrain_3m,month,2022-10,2800,31,0.7660634260738672,0.9617803218046946,-0.14732260364187177
1,retrain_3m,month,2022-11,2800,30,0.562710999552473,0.7338162357735408,0.5286359699887526
1,retrain_3m,month,2022-12,2800,31,0.5454205049339652,0.6749472148489851,0.5661521912415881
1,retrain_3m,month,2023-01,2892,31,0.524988155943744,0.6756073961720298,0.5782269375330593
1,retrain_3m,month,2023-02,2892,28,0.4561327887188899,0.5507127349650295,0.26467385916969355
1,retrain_3m,month,2023-03,2892,31,0.3259772719402371,0.4369430198895781,0.8273256971712636
1,retrain_3m,month,2023-04,2982,30,0.4851841166480811,0.6064318912661893,0.06649459930556556
1,retrain_3m,month,2023-05,2982,31,0.8236708016547726,1.0265023562550921,0.45879118823488596
1,retrain_3m,month,2023-06,2982,30,0.6736551248714376,0.8548248169209323,0.3078867609670336
1,retrain_3m,month,2023-07,3073,31,0.6138349612256373,0.749208409309387,0.4074889892384824
1,retrain_3m,month,2023-08,3073,31,0.5353770254095418,0.6234895386824796,0.4671083306837298
1,retrain_3m,month,2023-09,3073,30,0.5269110089357004,0.6639657636551602,-0.09919515119559352
1,retrain_3m,month,2023-10,3165,31,0.6150017897662361,0.7272700514632234,0.15461899947965563
1,retrain_3m,month,2023-11,3165,30,0.5576950089636505,0.6785565444901078,0.16155089498357056
1,retrain_3m,month,2023-12,3165,31,0.524529828281041,0.6371522165784508,0.35260961774536104
1,retrain_3m,month,2024-01,3257,31,0.39920465221275375,0.49465505041106766,0.2616774750056954
1,retrain_3m,month,2024-02,3257,29,0.4349550572543659,0.5806685923135383,0.33269396183559186
1,retrain_3m,month,2024-03,3257,31,0.3012791758449955,0.3900866245847049,0.551157031100759
1,retrain_3m,month,2024-04,3348,30,0.5001236379179125,0.6951138254465076,0.011333619883620139
1,retrain_3m,month,2024-05,3348,31,0.9179704380135262,1.1010603418112868,0.15941352443469414
1,retrain_3m,month,2024-06,3348,30,0.8369475165078,1.0272072293979368,0.38593898252517145
1,retrain_3m,month,2024-07,3439,31,0.6659647746971795,0.771328818067317,0.4331861129141862
1,retrain_3m,month,2024-08,3439,31,0.6803453039974554,0.8220705311242522,0.4854423758257117
1,retrain_3m,month,2024-09,3439,30,0.7162382278384262,0.8601483961993742,0.4839179244668278
1,retrain_3m,month,2024-10,3531,31,0.7464823420396942,0.9730621040982018,0.006634591754180463
1,retrain_3m,month,2024-11,3531,30,0.49639848836807504,0.6361553025891669,0.3738516871338974
1,retrain_3m,month,2024-12,3531,31,0.7300520644360691,0.9242499707182814,0.049307786860211866
1,retrain_3m,month,2025-01,3623,31,0.6138759456013559,0.7622164553633355,0.43627227205330354
1,retrain_3m,month,2025-02,3623,28,0.5513764938546114,0.6648469403132766,0.3233000332537198
1,retrain_3m,month,2025-03,3623,31,0.5225753843612241,0.6581804085323972,0.137367191009088
1,retrain_3m,month,2025-04,3713,30,0.47042163022662986,0.6105884329229149,-0.0184744603956144
1,retrain_3m,month,2025-05,3713,31,0.7173897850901028,0.9786268135231954,0.24634807322236574
1,retrain_3m,month,2025-06,3713,30,0.5971258716311897,0.7571033307958219,0.22868711776820316
1,retrain_3m,month,2025-07,3804,31,0.7805630303524502,0.9155246691917129,0.10876721783298293
1,retrain_3m,month,2025-08,3804,31,0.6976532825140844,0.9419783741550811,0.5326447744452405
1,retrain_3m,month,2025-09,3804,30,0.7155883089038914,0.9101293859588819,0.03211732801814693
1,retrain_3m,month,2025-10,3896,31,0.5394775096963653,0.6718037209810207,0.3295428193190425
1,retrain_3m,month,2025-11,3896,15,0.4764550609146935,0.5745651753421462,0.1182555002244906
